date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:06:28	406/406	---M--	200	added ('OK')	image/png	etag:%22196-467ef16c9a100%22	http://www09.instruktori.cz/lib/plugins/gallery/images/overlay.png	lib/plugins/gallery/images/overlay.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	389/389	---M--	200	added ('OK')	image/png	etag:%22185-467ef16c9a100%22	http://www09.instruktori.cz/lib/plugins/gallery/images/overlayie.png	lib/plugins/gallery/images/overlayie.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	74/74	---M--	200	added ('OK')	image/gif	etag:%224a-467ef16c9a100%22	http://www09.instruktori.cz/lib/plugins/indexmenu/images/toc_bullet.gif	lib/plugins/indexmenu/images/toc_bullet.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	1829/1829	---M--	200	added ('OK')	image/gif	etag:%22725-467ef16c9a100%22	http://www09.instruktori.cz/lib/plugins/indexmenu/images/larrow.gif	lib/plugins/indexmenu/images/larrow.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	81/81	---M--	200	added ('OK')	image/gif	etag:%2251-467ef16c9a100%22	http://www09.instruktori.cz/lib/plugins/indexmenu/images/rarrow.gif	lib/plugins/indexmenu/images/rarrow.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	64/64	---M--	200	added ('OK')	image/gif	etag:%2240-467ef16c9a100%22	http://www09.instruktori.cz/lib/plugins/indexmenu/images/close.gif	lib/plugins/indexmenu/images/close.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	155/155	---M--	200	added ('OK')	image/png	etag:%229b-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/inputshadow.png	lib/tpl/sova1/images/inputshadow.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	257/257	---M--	200	added ('OK')	image/png	etag:%22101-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/buttonshadow.png	lib/tpl/sova1/images/buttonshadow.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	942/942	---M--	200	added ('OK')	image/gif	etag:%223ae-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/link_icon.gif	lib/tpl/sova1/images/link_icon.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	223/223	---M--	200	added ('OK')	image/gif	etag:%22df-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/windows.gif	lib/tpl/sova1/images/windows.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	918/918	---M--	200	added ('OK')	image/gif	etag:%22396-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/mail_icon.gif	lib/tpl/sova1/images/mail_icon.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	54/54	---M--	200	added ('OK')	image/gif	etag:%2236-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/open.gif	lib/tpl/sova1/images/open.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	54/54	---M--	200	added ('OK')	image/gif	etag:%2236-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/closed.gif	lib/tpl/sova1/images/closed.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	810/810	---M--	200	added ('OK')	image/gif	etag:%2232a-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tocdot2.gif	lib/tpl/sova1/images/tocdot2.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	21556/21556	---M--	200	added ('OK')	image/png	etag:%225434-47647bbe5d580%22	http://www09.instruktori.cz/lib/tpl/sova1/images/img/background.png	lib/tpl/sova1/images/img/background.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	410/410	---M--	200	added ('OK')	image/jpeg	etag:%2219a-46bc630b97600%22	http://www09.instruktori.cz/lib/tpl/sova1/images/new_web04_background.jpg	lib/tpl/sova1/images/new_web04_background.jpg	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	980/980	---M--	200	added ('OK')	image/png	etag:%223d4-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/urlextern.png	lib/tpl/sova1/images/urlextern.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	650/650	---M--	200	added ('OK')	image/png	etag:%2228a-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-login.png	lib/tpl/sova1/images/tool-login.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	799/799	---M--	200	added ('OK')	image/png	etag:%2231f-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-logout.png	lib/tpl/sova1/images/tool-logout.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	935/935	---M--	200	added ('OK')	image/png	etag:%223a7-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-index.png	lib/tpl/sova1/images/tool-index.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	464/464	---M--	200	added ('OK')	image/png	etag:%221d0-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-recent.png	lib/tpl/sova1/images/tool-recent.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	574/574	---M--	200	added ('OK')	image/png	etag:%2223e-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-edit.png	lib/tpl/sova1/images/tool-edit.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	617/617	---M--	200	added ('OK')	image/png	etag:%22269-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-source.png	lib/tpl/sova1/images/tool-source.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	611/611	---M--	200	added ('OK')	image/png	etag:%22263-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-admin.png	lib/tpl/sova1/images/tool-admin.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	603/603	---M--	200	added ('OK')	image/png	etag:%2225b-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-revisions.png	lib/tpl/sova1/images/tool-revisions.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	681/681	---M--	200	added ('OK')	image/png	etag:%222a9-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-subscribe.png	lib/tpl/sova1/images/tool-subscribe.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	540/540	---M--	200	added ('OK')	image/png	etag:%2221c-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-backlink.png	lib/tpl/sova1/images/tool-backlink.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	628/628	---M--	200	added ('OK')	image/png	etag:%22274-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-profile.png	lib/tpl/sova1/images/tool-profile.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	636/636	---M--	200	added ('OK')	image/png	etag:%2227c-467ef16ba5ec0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/tool-top.png	lib/tpl/sova1/images/tool-top.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	842/842	---M--	200	added ('OK')	text/css	etag:%2234a-47dfcab3d6240%22	http://www09.instruktori.cz/lib/tpl/sova1/basic.css	lib/tpl/sova1/basic.css	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	4306/4306	---M--	200	added ('OK')	image/gif	etag:%2210d2-47659825ad380%22	http://www09.instruktori.cz/lib/tpl/sova1/images/img/lano.gif	lib/tpl/sova1/images/img/lano.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	262/262	---M--	200	added ('OK')	image/png	etag:%22106-4764802f24f80%22	http://www09.instruktori.cz/lib/tpl/sova1/images/img/pozadi-obsahu.png	lib/tpl/sova1/images/img/pozadi-obsahu.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	51466/51466	---M--	200	added ('OK')	image/jpeg	etag:%22c90a-482e2110b0fc0%22	http://www09.instruktori.cz/lib/tpl/sova1/images/img/zahlavi.jpg	lib/tpl/sova1/images/img/zahlavi.jpg	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	1097/1097	---M--	200	added ('OK')	image/gif	etag:%22449-47659a3f8c880%22	http://www09.instruktori.cz/lib/tpl/sova1/images/img/tkanicky-top.gif	lib/tpl/sova1/images/img/tkanicky-top.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	7427/7427	---M--	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202019%2020:06:05%20GMT	http://www09.instruktori.cz/lib/tpl/sova1/images/img/obsah-nahore.jpg	lib/tpl/sova1/images/img/obsah-nahore.html	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	6928/6928	---M--	200	added ('OK')	image/png	etag:%221b10-476483f072b80%22	http://www09.instruktori.cz/lib/tpl/sova1/images/img/pozadi-obsahu-dole.png	lib/tpl/sova1/images/img/pozadi-obsahu-dole.png	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	7326/7326	---M--	200	added ('OK')	image/gif	etag:%221c9e-476481c751280%22	http://www09.instruktori.cz/lib/tpl/sova1/images/img/stopy.gif	lib/tpl/sova1/images/img/stopy.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
21:06:28	2218/2218	---M--	200	added ('OK')	image/gif	etag:%228aa-4764983658000%22	http://www09.instruktori.cz/lib/tpl/sova1/images/img/nadpis-chystane-akce.gif	lib/tpl/sova1/images/img/nadpis-chystane-akce.gif	(from http://www09.instruktori.cz/lib/exe/css.php)
